Weiher-3 (Quierschied) CHP Coal Power Plant Germany ,724,Germany,Saarland,4223333.333,0.8,3378666.667
Pirkey Coal Plant TX USA ,721,United States of America,Texas,4205833.333,0.8,3364666.667
"Lingan Coal Generating Station, Canada ",600,Canada,Nova Scotia,3500000,0.95,3325000
Anhui Chizhou Coal Power Plant China ,600,China,Anhui,3500000,0.95,3325000
Anqing Coal Power Plant China ,600,China,Anhui,3500000,0.95,3325000
Xuancheng Coal Power Plant China ,600,China,Anhui,3500000,0.95,3325000
Huaneng Xindian Coal Power Plant China ,600,China,Shandong,3500000,0.95,3325000
Datang Honghe Coal Power Plant China ,600,China,Yunnan,3500000,0.95,3325000
Huadian Kunming-II Coal Power Plant China ,600,China,Yunnan,3500000,0.95,3325000
Xunjiansi III Coal Power Plant China ,600,China,Yunnan,3500000,0.95,3325000
Reuter West CHP Coal Power Plant Germany ,600,Germany,Berlin,3500000,0.95,3325000
Aminteo (Amyntaio) Coal Power Plant Greece ,600,Greece,Florina,3500000,0.95,3325000
Lanco Amarkantak (Pathadi) Coal Power Plant India ,600,India,Chhattisgarh,3500000,0.95,3325000
Yamunanagar (DCRTPP) Coal Power Station India ,600,India,Haryana,3500000,0.95,3325000
EMCO Warora Coal Power Plant India ,600,India,Maharashtra,3500000,0.95,3325000
Neyveli I Lignite Power Station India ,600,India,Tamil Nadu,3500000,0.95,3325000
Cilacap Coal Power Plant Indonesia ,600,Indonesia,Jawa Tengah,3500000,0.95,3325000
Calaca (Batangas) Coal Power Plant Philippines ,600,Philippines,Batangas,3500000,0.95,3325000
Masinloc Coal Power Plant Philippines ,600,Philippines,Zambales,3500000,0.95,3325000
Cane Run Coal Power Plant KY USA ,660.9,United States of America,Kentucky,3855250,0.8,3084200
Apache Station Coal Power Plant AZ USA ,660.7,United States of America,Arizona,3854083.333,0.8,3083266.667
Huaneng Yingkou Cogen Power Plant China ,660,China,Liaoning,3850000,0.8,3080000
Cirebon Coal Power Plant Indonesia ,660,Indonesia,Jawa Barat,3850000,0.8,3080000
Cilacap Adipala Coal Power Plant Indonesia ,660,Indonesia,Jawa Tengah,3850000,0.8,3080000
Paiton Baru Coal Power Plant Indonesia ,660,Indonesia,Jawa Timur,3850000,0.8,3080000
TirrenoPower Vado Ligure Coal Power Plant Italy ,660,Italy,Savona,3850000,0.8,3080000
Gheco One Coal Power Plant Thailand ,660,Thailand,Rayong,3850000,0.8,3080000
Leland Olds Coal Plant ND USA ,656,United States of America,North Dakota,3826666.667,0.8,3061333.333
Bay Shore Coal Plant OH USA ,655.4,United States of America,Ohio,3823166.667,0.8,3058533.333
AES Somerset LLC Coal Plant NY USA ,655.1,United States of America,New York,3821416.667,0.8,3057133.333
Novo-Irkutsk CHP Power Station Russia ,655,Russian Federation,Irkutsk,3820833.333,0.8,3056666.667
La Robla Coal Power Plant Spain ,655,Spain,Castile and Leon,3820833.333,0.8,3056666.667
Bailly Coal Power Plant IN USA ,653.1,United States of America,Indiana,3809750,0.8,3047800
Nebraska City Coal Plant NE USA ,651.6,United States of America,Nebraska,3801000,0.8,3040800
Rawhide Coal Power Plant CO USA ,650.8,United States of America,Colorado,3796333.333,0.8,3037066.667
Wood River Coal Power Plant IL USA ,650.1,United States of America,Illinois,3792250,0.8,3033800
AES Central Thermal San Nicolas Power Plant Argentina ,650,Argentina,Buenos Aires,3791666.667,0.8,3033333.333
Ostroleka B Coal Power Plant Poland ,647,Poland,mazowieckie,3774166.667,0.8,3019333.333
North Omaha Coal Plant NE USA ,644.7,United States of America,Nebraska,3760750,0.8,3008600
Huaibei-2 Coal Power Plant China ,640,China,Anhui,3733333.333,0.8,2986666.667
EDIPOWER Brindisi Nord Power Plant Italy ,640,Italy,Brindisi,3733333.333,0.8,2986666.667
George Neal South Coal power Plant IA USA ,640,United States of America,Iowa,3733333.333,0.8,2986666.667
Shawville Coal Plant PA USA ,632,United States of America,Pennsylvania,3686666.667,0.8,2949333.333
Dolet Hills Coal Power Plant LA USA ,720.7,United States of America,Louisiana,4204083.333,0.7,2942858.333
Melnik II and III Coal Power Plants Czech ,720,Czech Republic,Stredocesky,4200000,0.7,2940000
Badarpur Coal Power Station India ,720,India,Delhi,4200000,0.7,2940000
Oklaunion Coal Plant TX USA ,720,United States of America,Texas,4200000,0.7,2940000
Bobov Dol Coal Power Plant Bulgaria ,630,Bulgaria,Kyustendil,3675000,0.8,2940000
Bokaro B (DVC) Coal Power Station India ,630,India,Jharkhand,3675000,0.8,2940000
Banten-Labuan Coal Power Plant Indonesia ,630,Indonesia,Banten,3675000,0.8,2940000
Rembang Coal Power Plant Indonesia ,630,Indonesia,Jawa Tengah,3675000,0.8,2940000
Pacitan Coal Power Plant Indonesia ,630,Indonesia,Jawa Timur,3675000,0.8,2940000
Isalnita Coal Power Plant Romania ,630,Romania,Dolj,3675000,0.8,2940000
Cherepovetskaya GRES Thermal Power Plant Russia ,630,Russian Federation,Vologda,3675000,0.8,2940000
Kemerkoy Coal Power Plant Turkey ,630,Turkey,Musla,3675000,0.8,2940000
Yatagan Coal Power Plant Turkey ,630,Turkey,Musla,3675000,0.8,2940000
Cheswick Power Plant Coal Plant PA USA ,630,United States of America,Pennsylvania,3675000,0.8,2940000
Havana Coal Power Plant IL USA ,718,United States of America,Illinois,4188333.333,0.7,2931833.333
Pego Coal Power Plant Portugal ,628,Portugal,Santarem,3663333.333,0.8,2930666.667
Nordjylland Coal CHP Power Station Denmark ,716,Denmark,North Jutland,4176666.667,0.7,2923666.667
Ensted Coal CHP Power Plant Denmark ,626,Denmark,South Denmark,3651666.667,0.8,2921333.333
Presque Isle Coal Plant MI USA ,624.7,United States of America,Michigan,3644083.333,0.8,2915266.667
Clinch River Coal Plant VA USA ,712.5,United States of America,Virginia,4156250,0.7,2909375
Kammer Coal Plant WV USA ,712.5,United States of America,West Virginia,4156250,0.7,2909375
Siekierki CHP Coal Power Plant Poland ,622,Poland,mazowieckie,3628333.333,0.8,2902666.667
Edge Moor Coal Power Plant DE USA ,710.3,United States of America,Delaware,4143416.667,0.7,2900391.667
Togliatti CHP Coal Power Plant Russia ,710,Russian Federation,Samara,4141666.667,0.7,2899166.667
Uong Bi Coal Power Plant Vietnam ,710,Viet Nam,Quang Ninh,4141666.667,0.7,2899166.667
Portland Coal Plant PA USA ,621,United States of America,Pennsylvania,3622500,0.8,2898000
Cayirhan Coal Power Plant Turkey ,620,Turkey,Ankara,3616666.667,0.8,2893333.333
Naughton Coal Plant WY USA ,707.2,United States of America,Wyoming,4125333.333,0.7,2887733.333
A B Brown Coal Power Plant IN USA ,706.8,United States of America,Indiana,4123000,0.7,2886100
Soto de Ribera Coal Power Plant Spain ,615,Spain,Asturias,3587500,0.8,2870000
State Line Energy Coal Power Plant IN USA ,613,United States of America,Indiana,3575833.333,0.8,2860666.667
Callide B Coal Power Plant Australia ,700,Australia,Queensland,4083333.333,0.7,2858333.333
Anhui Hefei-2 Coal Power Plant China ,700,China,Anhui,4083333.333,0.7,2858333.333
Huaneng Dandong Coal Power Plant China ,700,China,Liaoning,4083333.333,0.7,2858333.333
Tanjung Awar Awar Coal Power Plant Indonesia ,700,Indonesia,Jawa Timur,4083333.333,0.7,2858333.333
Matsuura Kyushu Coal Power Plant Japan ,700,Japan,Nagasaki,4083333.333,0.7,2858333.333
Sakata Kyodo Coal Power Plant Japan ,700,Japan,Yamagata,4083333.333,0.7,2858333.333
Black Dog Coal Plant MN USA ,700,United States of America,Minnesota,4083333.333,0.7,2858333.333
Reid Gardner Coal Plant NV USA ,612,United States of America,Nevada,3570000,0.8,2856000
Kostolac-B Coal Power Plant Serbia ,697,Serbia,Branicevo,4065833.333,0.7,2846083.333
Durgapur DPL Coal Power Station India ,695,India,West Bengal,4054166.667,0.7,2837916.667
Omsk HPS-5 Coal Power Plant ,695,Russian Federation,Omsk,4054166.667,0.7,2837916.667
Sostanj (TES) Coal Power Plant Slovenia ,695,Slovenia,Savinjska,4054166.667,0.7,2837916.667
Guacolda Coal Power Plant Chile ,608,Chile,III Region de Atacama,3546666.667,0.8,2837333.333
Riverbend Coal Plant NC USA ,601.2,United States of America,North Carolina,3507000,0.8,2805600
Boardman Coal Plant OR USA ,601,United States of America,Oregon,3505833.333,0.8,2804666.667
Killen Station Coal Plant OH USA ,686.5,United States of America,Ohio,4004583.333,0.7,2803208.333
Williams Coal Plant SC USA ,686.5,United States of America,South Carolina,4004583.333,0.7,2803208.333
Coleto Creek Coal Plant TX USA ,600.4,United States of America,Texas,3502333.333,0.8,2801866.667
Munmorah Coal Power Station Australia (Shutdown) ,600,Australia,New South Wales,3500000,0.8,2800000
Moropule B Power Station Botswana ,600,Botswana,Central,3500000,0.8,2800000
Adamow CHP Coal Power Plant Poland ,600,Poland,wielkopolskie,3500000,0.8,2800000
Linkou (Lin-Kou) Coal Power Station Taiwan ,600,Republic of China Taiwan,Taiwan,3500000,0.8,2800000
Kelvin A and B Thermal Power Station South Africa ,600,South Africa,Gauteng,3500000,0.8,2800000
Sasol Synthetic Fuels SA ,600,South Africa,Mpumalanga,3500000,0.8,2800000
Seyitomer Coal Power Plant Turkey ,600,Turkey,Kutahya,3500000,0.8,2800000
Dobrotvorsky Thermal Power Plant Ukraine ,600,Ukraine,Lviv,3500000,0.8,2800000
John W. Turk Coal Power Plant AR USA ,600,United States of America,Arkansas,3500000,0.8,2800000
R Gallagher Coal Power Plant IN USA ,600,United States of America,Indiana,3500000,0.8,2800000
Pha Lai 2 Coal Power Plant Vietnam ,600,Viet Nam,Hai Duong,3500000,0.8,2800000
Hai Phong Coal Power Plant Vietnam ,600,Viet Nam,Haiphong,3500000,0.8,2800000
Cam Pha Coal Power Plant Vietnam ,600,Viet Nam,Quang Ninh,3500000,0.8,2800000
Allen S King Coal Plant MN USA ,598.4,United States of America,Minnesota,3490666.667,0.8,2792533.333
Jack McDonough Coal Power Plant GA USA ,682,United States of America,Georgia,3978333.333,0.7,2784833.333
Narcea Coal Power Plant Spain ,595,Spain,Asturias,3470833.333,0.8,2776666.667
Hemweg-8 Coal Power Plant Netherlands ,680,Netherlands,Noord-Holland,3966666.667,0.7,2776666.667
Michigan City Coal Power Plant IN USA ,680,United States of America,Indiana,3966666.667,0.7,2776666.667
Kosovo B Coal Power Plant Kosovo ,678,Kosovo,Pristina,3955000,0.7,2768500
Tauron Siersza Power Plant Poland ,676,Poland,malopolskie,3943333.333,0.7,2760333.333
Bitola Coal Power Plant Macedonia ,675,Republic of Macedonia,Bitola,3937500,0.7,2756250
Sandow No 4 Coal Plant TX USA ,590.6,United States of America,Texas,3445166.667,0.8,2756133.333
Gelderland Coal Power Plant Netherlands ,590,Netherlands,Gelderland,3441666.667,0.8,2753333.333
Bishkek CHP Power Plant Kyrgyzstan ,674,Kyrgyzstan,Bishkek,3931666.667,0.7,2752166.667
Maritsa Iztok-1 Coal Power Plant Bulgaria ,670,Bulgaria,Stara Zagora,3908333.333,0.7,2735833.333
Battle River Coal Generating Station Canada ,670,Canada,Alberta,3908333.333,0.7,2735833.333
Harduaganj B Coal Power Station India ,670,India,Uttar Pradesh,3908333.333,0.7,2735833.333
East Bend Coal Power Plant KY USA ,669.3,United States of America,Kentucky,3904250,0.7,2732975
ENEL Sulcis (Grazia Deledda) Coal Power Plant Italy ,585,Italy,Carbonia-Iglesias,3412500,0.8,2730000
"Poplar River Coal Power Station, Canada ",582,Canada,Saskatchewan,3395000,0.8,2716000
Bridgeport Station Coal Plant CT USA ,581.6,United States of America,Connecticut,3392666.667,0.8,2714133.333
Fisk Street Coal Power Plant IL USA ,662.8,United States of America,Illinois,3866333.333,0.7,2706433.333
Jefferies Coal Plant SC USA ,578.2,United States of America,South Carolina,3372833.333,0.8,2698266.667
Bhilai Steel CPP Power Station India ,574,India,Chhattisgarh,3348333.333,0.8,2678666.667
Neryungri Coal Power Plant Russia ,570,Russian Federation,Sakha,3325000,0.8,2660000
Los Barrios Coal Power Plant Spain ,568,Spain,Andalusia,3313333.333,0.8,2650666.667
Lawrence Energy Center Coal Power Plant KS USA ,566,United States of America,Kansas,3301666.667,0.8,2641333.333
J K Spruce Coal Plant TX USA ,566,United States of America,Texas,3301666.667,0.8,2641333.333
Meri-Pori Coal Power Plant Finland ,565,Finland,Western Finland,3295833.333,0.8,2636666.667
Novo-Kemerovskaya CHP Coal Power Plant Russia ,565,Russian Federation,Kemerovo,3295833.333,0.8,2636666.667
Big Stone Coal Plant SD USA ,457,United States of America,South Dakota,2665833.333,0.95,2532541.667
Gibbons Creek Coal Plant TX USA ,453.5,United States of America,Texas,2645416.667,0.95,2513145.833
Kristiina Thermal Power Plant Finland ,452,Finland,Western Finland,2636666.667,0.95,2504833.333
James River Power Station Coal Plant MO USA ,450.5,United States of America,Missouri,2627916.667,0.95,2496520.833
Kakanj CHP Power Plant Bosnia and Herzegovina ,450,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,2625000,0.95,2493750
Belledune Coal Generating Station Canada ,450,Canada,New Brunswick,2625000,0.95,2493750
Ennore Coal Power Station India ,450,India,Tamil Nadu,2625000,0.95,2493750
Bandel Coal Power Station India ,450,India,West Bengal,2625000,0.95,2493750
Kangal Coal Power Plant Turkey ,450,Turkey,Sivas,2625000,0.95,2493750
Coyote Coal Plant ND USA ,450,United States of America,North Dakota,2625000,0.95,2493750
Lovett Coal Plant NY USA ,449.1,United States of America,New York,2619750,0.95,2488762.5
Mitchell Power Station Coal Plant PA USA ,448.6,United States of America,Pennsylvania,2616833.333,0.95,2485991.667
O H Hutchings Coal Plant OH USA ,446.6,United States of America,Ohio,2605166.667,0.95,2474908.333
Hugo Coal Plant OK USA ,446,United States of America,Oklahoma,2601666.667,0.95,2471583.333
Elmer Smith Coal Power Plant KY USA ,445.3,United States of America,Kentucky,2597583.333,0.95,2467704.167
Tarong North Coal Power Plant Australia ,443,Australia,Queensland,2584166.667,0.95,2454958.333
Duck Creek Coal Power Plant IL USA ,441,United States of America,Illinois,2572500,0.95,2443875
Glow SPP 2 and 3 Hybrid Power Plant Thailand ,513,Thailand,Rayong,2992500,0.8,2394000
Essar Vadinar P2 Thermal Power Plant India ,510,India,Gujarat,2975000,0.8,2380000
Almaty CHP-2 Power Plant Kazakstan ,510,Kazakhstan,Almaty,2975000,0.8,2380000
Elrama Power Plant Coal Plant PA USA ,510,United States of America,Pennsylvania,2975000,0.8,2380000
Lee Coal Plant NC USA ,508.4,United States of America,North Carolina,2965666.667,0.8,2372533.333
Joliet 9 Coal Power Plant IL USA ,507.6,United States of America,Illinois,2961000,0.8,2368800
LÃ¼nen CHP Coal Power Plant Germany ,507,Germany,North Rhine-Westphalia,2957500,0.8,2366000
Kashima Works IPP Power Plant Japan ,507,Japan,Ibaraki,2957500,0.8,2366000
"La Maxe Combustion Coal Power Plant, France ",500,France,Moselle,2916666.667,0.8,2333333.333
Kakatiya Coal Power Plant India ,500,India,Andhra Pradesh,2916666.667,0.8,2333333.333
Korba East Extension Coal Power Station India ,500,India,Chhattisgarh,2916666.667,0.8,2333333.333
Surat Lignite Power Station India ,500,India,Gujarat,2916666.667,0.8,2333333.333
Dahanu (Dhanu) Coal Power Station India ,500,India,Maharashtra,2916666.667,0.8,2333333.333
Paras Extension Coal Power Station India ,500,India,Maharashtra,2916666.667,0.8,2333333.333
Takasago Coal Power Plant Japan ,500,Japan,Hyogo,2916666.667,0.8,2333333.333
Toyama-Shinko Coal Power Station Japan ,500,Japan,Toyama,2916666.667,0.8,2333333.333
Pavlodar CHP-3 Power Plant Kazakhstan ,500,Kazakhstan,Pavlodar,2916666.667,0.8,2333333.333
Honam Coal Power Plant South Korea ,500,Republic of Korea,Jeollanam-do,2916666.667,0.8,2333333.333
Bonanza Coal Plant UT USA ,500,United States of America,Utah,2916666.667,0.8,2333333.333
Novosibirsk TPP-3 Coal Power Plant Russia ,499.5,Russian Federation,Novosibirsk,2913750,0.8,2331000
Bocamina Coal Power Plant Chile ,497,Chile,VIII Region del Bio - Bio,2899166.667,0.8,2319333.333
Merrimack Coal Plant NH USA ,496.4,United States of America,New Hampshire,2895666.667,0.8,2316533.333
Weston Coal Plant WI USA ,564.6,United States of America,Wisconsin,3293500,0.7,2305450
Meredosia Coal Power Plant IL USA ,564,United States of America,Illinois,3290000,0.7,2303000
Montrose Coal Plant MO USA ,564,United States of America,Missouri,3290000,0.7,2303000
Pulliam Coal Plant WI USA ,493.2,United States of America,Wisconsin,2877000,0.8,2301600
Meirama Coal Power Plant Spain ,563,Spain,Galicia,3284166.667,0.7,2298916.667
Urquhart Coal Plant SC USA ,561.5,United States of America,South Carolina,3275416.667,0.7,2292791.667
Quezon Coal Power Plant Philippines ,490,Philippines,Quezon,2858333.333,0.8,2286666.667
Skawina CHP Coal Power Plant Poland ,490,Poland,malopolskie,2858333.333,0.8,2286666.667
Dunkirk Generating Station Coal Plant NY USA ,560,United States of America,New York,3266666.667,0.7,2286666.667
Canadys Steam Coal Plant SC USA ,489.6,United States of America,South Carolina,2856000,0.8,2284800
H. Wilson Sundt Generating Station Coal Power Plant AZ USA ,558.5,United States of America,Arizona,3257916.667,0.7,2280541.667
Flint Creek Coal Power Plant AR USA ,558,United States of America,Arkansas,3255000,0.7,2278500
Konin CHP Coal Power Plant Poland ,488,Poland,wielkopolskie,2846666.667,0.8,2277333.333
Werdohl-Elverlingsen E Coal Power Plant Germany ,487,Germany,North Rhine-Westphalia,2840833.333,0.8,2272666.667
Langerlo Thermal Power Plant Belgium ,556,Belgium,Limburg,3243333.333,0.7,2270333.333
Kemerovskaya SDPS Power Plant Russia ,485,Russian Federation,Kemerovo,2829166.667,0.8,2263333.333
Angren Coal Power Plant Uzbekistan ,484,Uzbekistan,Tashkent,2823333.333,0.8,2258666.667
Rostock CHP Coal Power Plant Germany ,553,Germany,Mecklenburg-West Pomerania,3225833.333,0.7,2258083.333
B L England Coal Plant NJ USA ,483.6,United States of America,New Jersey,2821000,0.8,2256800
Pawnee Coal Plant CO USA ,552.3,United States of America,Colorado,3221750,0.7,2255225
Bhusawal Coal Power Station India ,482.5,India,Maharashtra,2814583.333,0.8,2251666.667
Ptolemais Coal Power Plant Greece ,550,Greece,Kozani,3208333.333,0.7,2245833.333
Novo Sverdlovsk Coal Power Plant Russia ,550,Russian Federation,Sverdlovsk,3208333.333,0.7,2245833.333
Krasnoyarsk CHP-1 Coal Power Plant Russia ,481,Russian Federation,Krasnoyarsk,2805833.333,0.8,2244666.667
Swanbank B Coal Power Plant Australia ,480,Australia,Queensland,2800000,0.8,2240000
R E Burger Coal Plant OH USA ,548.3,United States of America,Ohio,3198416.667,0.7,2238891.667
TATA Jojobera Coal Power Plant India ,547.5,India,Jharkhand,3193750,0.7,2235625
Sunbury Coal Plant PA USA ,477.4,United States of America,Pennsylvania,2784833.333,0.8,2227866.667
Angamos Coal Power Plant Chile ,545,Chile,II Region de Antofagasta,3179166.667,0.7,2225416.667
Northern Coal Power Plant Australia ,544,Australia,South Australia,3173333.333,0.7,2221333.333
Irkutsk TPS-9 Thermal Power Plant Russia ,475,Russian Federation,Irkutsk,2770833.333,0.8,2216666.667
Buck Coal Plant NC USA ,474.4,United States of America,North Carolina,2767333.333,0.8,2213866.667
Zolling Coal CHP Power Plant Germany ,474,Germany,Bavaria,2765000,0.8,2212000
BALCO II Coal Captive Power Plant India ,540,India,Chhattisgarh,3150000,0.7,2205000
Wardha Warora Coal Power Plant India ,540,India,Maharashtra,3150000,0.7,2205000
Ulaanbaatar TES-4 CHP Power Plant Mongolia ,540,Mongolia,Ulaanbaatar m,3150000,0.7,2205000
Chita TPP-1 Coal Power Plant Russia ,471,Russian Federation,Zabaykalsky,2747500,0.8,2198000
Deerhaven Generating Station Coal Power Plant FL USA ,471,United States of America,Florida,2747500,0.8,2198000
Charles R Lowman Coal Plant AL USA ,538,United States of America,Alabama,3138333.333,0.7,2196833.333
Danskammer Generating Station Coal Plant NY USA ,537.4,United States of America,New York,3134833.333,0.7,2194383.333
Omsk CHP-4 Coal Power Plant ,535,Russian Federation,Omsk,3120833.333,0.7,2184583.333
VÃ¶lklingen-Fens CHP Coal Power Plant Germany ,466,Germany,North Rhine-Westphalia,2718333.333,0.8,2174666.667
Hayden Coal Power Plant CO USA ,465.4,United States of America,Colorado,2714833.333,0.8,2171866.667
Krosnoyarsk CHP-2 Coal Power Plant Russia ,465,Russian Federation,Krasnoyarsk,2712500,0.8,2170000
Patnow II Coal Power Plant Poland ,464,Poland,wielkopolskie,2706666.667,0.8,2165333.333
R D Green Coal Power Plant KY USA ,528,United States of America,Kentucky,3080000,0.7,2156000
W S Lee Coal Plant SC USA ,460.3,United States of America,South Carolina,2685083.333,0.8,2148066.667
Serov GRES Coal Power Plant Russia ,526,Russian Federation,Sverdlovsk,3068333.333,0.7,2147833.333
Talcher (Old) Coal Power Station India ,460,India,Orissa,2683333.333,0.8,2146666.667
Krakow CHP Coal Power Plant Poland ,460,Poland,malopolskie,2683333.333,0.8,2146666.667
Lagisza II Supercritical Coal Power Plant Poland ,460,Poland,slaskie,2683333.333,0.8,2146666.667
Ust IIimskaya Coal Power Plant Russia ,525,Russian Federation,Irkutsk,3062500,0.7,2143750
Sibley Coal Plant MO USA ,524,United States of America,Missouri,3056666.667,0.7,2139666.667
Lausward E CHP Coal Power Plant Germany ,458,Germany,North Rhine-Westphalia,2671666.667,0.8,2137333.333
Kenneth C Coleman Coal Power Plant KY USA ,521.2,United States of America,Kentucky,3040333.333,0.7,2128233.333
North Valmy Coal Plant NV USA ,521.2,United States of America,Nevada,3040333.333,0.7,2128233.333
Kilroot Coal Power Station ,520,United Kingdom,Northern Ireland,3033333.333,0.7,2123333.333
B C Cobb Coal Plant MI USA ,519.6,United States of America,Michigan,3031000,0.7,2121700
Novaky (ENO) Thermal CHP Power Plant Slovakia ,518,Slovakia,Trencin,3021666.667,0.7,2115166.667
Kladno CHP Thermal Power Plant Czech ,516,Czech Republic,Stredocesky,3010000,0.7,2107000
Velilla (Guarda) Coal Power Plant Spain ,516,Spain,Castile and Leon,3010000,0.7,2107000
Tocopilla Thermal Power Plant Chile ,514.6,Chile,II Region de Antofagasta,3001833.333,0.7,2101283.333
Potomac River Coal Plant VA USA ,514,United States of America,Virginia,2998333.333,0.7,2098833.333
Red Hills Generating Facility Coal Plant MS USA ,513.7,United States of America,Mississippi,2996583.333,0.7,2097608.333
Lada Coal Power Plant Spain ,513,Spain,Asturias,2992500,0.7,2094750
Korba East Coal Power Station India ,440,India,Chhattisgarh,2566666.667,0.8,2053333.333
Guru Nanak Dev (Bhatinda) Coal Power Station India ,440,India,Punjab,2566666.667,0.8,2053333.333
Tanda Coal Power Station India ,440,India,Uttar Pradesh,2566666.667,0.8,2053333.333
Kin Coal Power Station Japan ,440,Japan,Okinawa,2566666.667,0.8,2053333.333
Karaganda CHP-3 Coal Power Plant Kazakstan ,440,Kazakhstan,Qaraghandy,2566666.667,0.8,2053333.333
D B Wilson Coal Power Plant KY USA ,440,United States of America,Kentucky,2566666.667,0.8,2053333.333
Ashtabula Coal Plant OH USA ,440,United States of America,Ohio,2566666.667,0.8,2053333.333
Pha Lai 1 Coal Power Plant Vietnam ,440,Viet Nam,Hai Duong,2566666.667,0.8,2053333.333
Kanawha River Coal Plant WV USA ,439.2,United States of America,West Virginia,2562000,0.8,2049600
Rodenhuize Thermal Power Plant Belgium ,438,Belgium,East Flanders,2555000,0.8,2044000
Amager Coal CHP Power Plant Denmark ,438,Denmark,Copenhagen,2555000,0.8,2044000
Cape Fear Coal Plant NC USA ,430.5,United States of America,North Carolina,2511250,0.8,2009000
Barnaulskaya CHPS-3 Russia ,430,Russian Federation,Altay,2508333.333,0.8,2006666.667
Kharanorskaya Coal Power Plant Russia ,430,Russian Federation,Buryat,2508333.333,0.8,2006666.667
Marion Coal Power Plant IL USA ,422,United States of America,Illinois,2461666.667,0.8,1969333.333
Dry Fork Coal Power Plant WY USA ,422,United States of America,Wyoming,2461666.667,0.8,1969333.333
Cromby Generating Station Coal Plant PA USA ,420.2,United States of America,Pennsylvania,2451166.667,0.8,1960933.333
Kwinana ABC Coal Power Plant Australia ,420,Australia,Western Australia,2450000,0.8,1960000
Tenughat Coal Power Station India ,420,India,Jharkhand,2450000,0.8,1960000
I.B. Valley Coal Power Station India ,420,India,Orissa,2450000,0.8,1960000
Neyveli I Extension Lignite Power Station India ,420,India,Tamil Nadu,2450000,0.8,1960000
Yenikoy Coal Power Plant Turkey ,420,Turkey,Musla,2450000,0.8,1960000
"Lynemouth Coal Power Station, UK ",420,United Kingdom,Northumberland,2450000,0.8,1960000
Cope Coal Plant SC USA ,417.3,United States of America,South Carolina,2434250,0.8,1947400
Bluewaters Coal Power Station Australia ,416,Australia,Western Australia,2426666.667,0.8,1941333.333
C P Crane Coal Power Plant MD USA ,415.8,United States of America,Maryland,2425500,0.8,1940400
F B Culley Coal Power Plant IN USA ,414.9,United States of America,Indiana,2420250,0.7,1694175
San Miguel Coal Plant TX USA ,410,United States of America,Texas,2391666.667,0.7,1674166.667
Bokaro Works (CPP) Coal Power Station India ,302,India,Jharkhand,1761666.667,0.95,1673583.333
Burlington Coal Power Plant IA USA ,302,United States of America,Iowa,1761666.667,0.95,1673583.333
Stignaes Coal CHP Power Plant Denmark ,409,Denmark,Zealand,2385833.333,0.7,1670083.333
Gacko Coal CHP Power Plant Bosnia and Herzegovina ,300,Bosnia and Herzegovina,Srpska,1750000,0.95,1662500
Ugljevik CHP Coal Power Plant Bosnia and Herzegovina ,300,Bosnia and Herzegovina,Srpska,1750000,0.95,1662500
Simhapuri (Thamminapatnam) Coal power station India ,300,India,Andhra Pradesh,1750000,0.95,1662500
Amarkantak Coal Power Station India ,300,India,Madhya Pradesh,1750000,0.95,1662500
Mohammedia Coal Power Plant Morocco ,300,Morocco,Grand Casablanca,1750000,0.95,1662500
Craiova II Coal Power Station Romania ,300,Romania,Dolj,1750000,0.95,1662500
Paroseni CHPP Coal Power Station Romania ,300,Romania,Hunedoara,1750000,0.95,1662500
Orlando Coal Power Station South Africa (Shutdown) ,300,South Africa,Gauteng,1750000,0.95,1662500
Rooiwal Coal Power Station South Africa ,300,South Africa,Gauteng,1750000,0.95,1662500
Norocholai (Laskvijaya) Coal Power Plant Sri Lanka ,300,Sri Lanka,Puttalam,1750000,0.95,1662500
Catalagzi Coal Power Plant Turkey ,300,Turkey,Zonguldak,1750000,0.95,1662500
Saijo Thermal (Coal) Power Plant Japan ,406,Japan,Ehime,2368333.333,0.7,1657833.333
Borssele Coal Power Plant Netherland ,406,Netherlands,Zeeland,2368333.333,0.7,1657833.333
Biga Coal Power Plant Turkey ,405,Turkey,Canakkale,2362500,0.7,1653750
Riverside Coal Plant MN USA ,403.8,United States of America,Minnesota,2355500,0.7,1648850
Melnik I Coal Power Plants Czech ,352,Czech Republic,Stredocesky,2053333.333,0.8,1642666.667
Tisova CHP Coal Power Plant Czech ,295.8,Czech Republic,Karlovarsky,1725500,0.95,1639225
ENEL Genoa Coal Power Plant Italy ,295,Italy,Genoa,1720833.333,0.95,1634791.667
Irkutsk Thermal Power Station-11 Russia ,350.3,Russian Federation,Irkutsk,2043416.667,0.8,1634733.333
Durgapur DVC Coal Power Station India ,350,India,West Bengal,2041666.667,0.8,1633333.333
Naie Coal Power Station Japan ,350,Japan,Hokkaido,2041666.667,0.8,1633333.333
Pavlodar CHP-1 Power Plant Kazakhstan ,350,Kazakhstan,Pavlodar,2041666.667,0.8,1633333.333
Zeran CHP Coal Power Plant Poland ,350,Poland,mazowieckie,2041666.667,0.8,1633333.333
AES Shady Point Coal Plant OK USA ,350,United States of America,Oklahoma,2041666.667,0.8,1633333.333
Torrent (Sabarmati and AECO) Coal Power Station India ,400,India,Gujarat,2333333.333,0.7,1633333.333
